,车号,CollectTime,加速踏板位置,电池包主负继电器状态,电池包主正继电器状态,制动踏板状态,驾驶员离开提示,主驾驶座占用状态,驾驶员安全带状态,手刹状态,整车钥匙状态,低压蓄电池电压,整车当前档位状态,整车当前总电流,整车当前总电压,车速,方向盘转角,time_delta,time_delta_5,电池包主负继电器状态cate,if_off,if_on,v_diff1,v_diff2,v_diff3,v_diff4,a_min5,a_mean5,a_max3
10946,121,2020-12-02 20:13:27,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10947,121,2020-12-02 20:13:29,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10948,121,2020-12-02 20:13:31,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10949,121,2020-12-02 20:13:33,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10950,121,2020-12-02 20:13:35,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10951,121,2020-12-02 20:13:37,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10952,121,2020-12-02 20:13:39,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10953,121,2020-12-02 20:13:41,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10954,121,2020-12-02 20:13:43,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10955,121,2020-12-02 20:13:45,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10956,121,2020-12-02 20:13:47,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10957,121,2020-12-02 20:13:49,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10958,121,2020-12-02 20:13:51,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10959,121,2020-12-02 20:13:53,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10960,121,2020-12-02 20:13:55,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10961,121,2020-12-02 20:13:57,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10962,121,2020-12-02 20:13:59,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10963,121,2020-12-02 20:14:01,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10964,121,2020-12-02 20:14:03,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10965,121,2020-12-02 20:14:05,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10966,121,2020-12-02 20:14:07,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10967,121,2020-12-02 20:14:09,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10968,121,2020-12-02 20:14:11,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10969,121,2020-12-02 20:14:13,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10970,121,2020-12-02 20:14:15,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10971,121,2020-12-02 20:14:17,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10972,121,2020-12-02 20:14:19,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10973,121,2020-12-02 20:14:21,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10974,121,2020-12-02 20:14:23,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10975,121,2020-12-02 20:14:25,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10976,121,2020-12-02 20:14:27,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10977,121,2020-12-02 20:14:29,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10978,121,2020-12-02 20:14:31,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10979,121,2020-12-02 20:14:33,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10980,121,2020-12-02 20:14:35,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10981,121,2020-12-02 20:14:37,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10982,121,2020-12-02 20:14:39,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10983,121,2020-12-02 20:14:41,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10984,121,2020-12-02 20:14:43,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10985,121,2020-12-02 20:14:45,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10986,121,2020-12-02 20:14:47,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10987,121,2020-12-02 20:14:49,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10988,121,2020-12-02 20:14:51,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10989,121,2020-12-02 20:14:53,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10990,121,2020-12-02 20:14:55,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10991,121,2020-12-02 20:14:57,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10992,121,2020-12-02 20:14:59,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10993,121,2020-12-02 20:15:01,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10994,121,2020-12-02 20:15:03,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10995,121,2020-12-02 20:15:05,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10996,121,2020-12-02 20:15:07,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,14.01,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10997,121,2020-12-02 20:15:09,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10998,121,2020-12-02 20:15:11,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10999,121,2020-12-02 20:15:13,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11000,121,2020-12-02 20:15:15,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11001,121,2020-12-02 20:15:17,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11002,121,2020-12-02 20:15:19,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11003,121,2020-12-02 20:15:21,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11004,121,2020-12-02 20:15:23,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11005,121,2020-12-02 20:15:25,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11006,121,2020-12-02 20:15:27,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11007,121,2020-12-02 20:15:29,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11008,121,2020-12-02 20:15:31,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11009,121,2020-12-02 20:15:33,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.4,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11010,121,2020-12-02 20:15:35,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11011,121,2020-12-02 20:15:37,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11012,121,2020-12-02 20:15:39,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11013,121,2020-12-02 20:15:41,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11014,121,2020-12-02 20:15:43,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11015,121,2020-12-02 20:15:45,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11016,121,2020-12-02 20:15:47,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11017,121,2020-12-02 20:15:49,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11018,121,2020-12-02 20:15:51,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11019,121,2020-12-02 20:15:53,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11020,121,2020-12-02 20:15:55,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11021,121,2020-12-02 20:15:57,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11022,121,2020-12-02 20:15:59,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11023,121,2020-12-02 20:16:01,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11024,121,2020-12-02 20:16:03,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11025,121,2020-12-02 20:16:05,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11026,121,2020-12-02 20:16:07,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11027,121,2020-12-02 20:16:09,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11028,121,2020-12-02 20:16:11,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11029,121,2020-12-02 20:16:13,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11030,121,2020-12-02 20:16:15,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11031,121,2020-12-02 20:16:17,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11032,121,2020-12-02 20:16:19,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11033,121,2020-12-02 20:16:21,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11034,121,2020-12-02 20:16:23,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11035,121,2020-12-02 20:16:25,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11036,121,2020-12-02 20:16:27,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11037,121,2020-12-02 20:16:29,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11038,121,2020-12-02 20:16:31,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11039,121,2020-12-02 20:16:33,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11040,121,2020-12-02 20:16:35,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11041,121,2020-12-02 20:16:37,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11042,121,2020-12-02 20:16:39,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11043,121,2020-12-02 20:16:41,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11044,121,2020-12-02 20:16:43,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11045,121,2020-12-02 20:16:45,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11046,121,2020-12-02 20:16:47,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11047,121,2020-12-02 20:16:49,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11048,121,2020-12-02 20:16:51,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11049,121,2020-12-02 20:16:53,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11050,121,2020-12-02 20:16:55,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11051,121,2020-12-02 20:16:57,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11052,121,2020-12-02 20:16:59,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.5,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11053,121,2020-12-02 20:17:01,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11054,121,2020-12-02 20:17:03,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11055,121,2020-12-02 20:17:05,0.0,连接,断开,未踩,No Warning,空置,未系,手刹拉起,OFF,13.96,空档,-13.6,118.2,0.0,31.125,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
